Epoch,Train_Loss,Val_Loss,Train_PSNR,Val_PSNR,Train_SSIM,Val_SSIM
1,0.05183214446306229,0.036259060784889635,25.99767191167411,27.834021691874106,0.9751439315319061,0.9869930265815394
2,0.03475578674674034,0.032538708145166656,28.020586892155958,28.548659957692692,0.9873822616577148,0.9889195853737509
3,0.03223058349192143,0.030741434995156185,28.59008808959721,28.942518461949042,0.9890010473251343,0.9898531664708617
4,0.031310717368125913,0.030187441142880994,28.70073833268702,28.886115290023152,0.9892101636886597,0.9897038150744834
5,0.030878846913576126,0.03265977654440008,28.799276350582268,28.135798700803154,0.9893255888938903,0.9877840223585724
6,0.029855596905946732,0.0286577365414542,28.986768811917234,29.368462736435898,0.9899662837982178,0.9907318638388518
7,0.02955634732544422,0.02880277553466475,29.110955872984523,29.044123242959497,0.9902390421867371,0.990038296599297
8,0.028800506818294526,0.028451440416893382,29.331628224769265,29.366172375497303,0.9907195078849792,0.9908052067847768
9,0.031035417413711547,0.029056467531118423,28.823318804983394,29.220418557954147,0.9894045351982117,0.99046326822536
10,0.02937242736816406,0.028741586538162202,29.157934699971655,29.24084097216871,0.9903233434677124,0.9904851943823942
11,0.028818476060032846,0.028278399080892278,29.323026922536332,29.46791232639544,0.9907048487663269,0.9909896619001012
12,0.028259740722179412,0.0275719109566728,29.48504290937828,29.636696520009206,0.9910393951416016,0.9913318677313009
13,0.028076659670472143,0.027589187215847574,29.51455375028303,29.635908141829947,0.9910906300544738,0.9913255340734105
14,0.027618235474824906,0.02751481739483821,29.63205205506601,29.504264545837096,0.9913256081581115,0.9910232542426722
15,0.028201130744814874,0.030367931754441017,29.45857804287154,28.575239183187172,0.9909460483551026,0.988858212331298
16,0.028177152958512305,0.027159909889766364,29.439937822948412,29.67029309754939,0.9909476404190063,0.991366951708581
17,0.02751795746386051,0.02699104452114196,29.618072638034295,29.667392627110054,0.9913032925605774,0.9914920056701466
18,0.027209145617485046,0.027056909172208446,29.683009776692913,29.741395291695824,0.9914345788955689,0.9915381802874765
19,0.02828022085726261,0.027175189227245416,29.350818385107328,29.612295106399262,0.9904109285354614,0.9912398104455061
20,0.02716543774008751,0.02675438502649213,29.631517677745396,29.800025667812406,0.9913260899543762,0.9916466056920921
21,0.026790916499495505,0.02694073334858296,29.76360903001757,29.74358850827812,0.9915917877197266,0.9915197666283626
22,0.026591399464011192,0.02652180063164538,29.81843124732736,29.832373538815222,0.9916892806053161,0.9916898148834326
23,0.026496703970432283,0.026593870240127205,29.831215802063845,29.800833089102344,0.9917186234474182,0.991667195110564
24,0.02770524897277355,0.02798108641461582,29.520648657793295,29.39840387263225,0.9909602155685425,0.9908577222732982
25,0.02721940247118473,0.026279728064776225,29.6247641529081,29.83421429173638,0.9913089196205139,0.9917040376146887
26,0.02638046305179596,0.02602356710251729,29.851344313897872,29.91598348035344,0.991756722164154,0.9918573882169784
27,0.02620689995288849,0.026404175492134065,29.906113091879043,29.914338608209782,0.9918512382507324,0.9918519421747536
28,0.026050653624534608,0.02623435610513778,29.939692465124875,29.80209680361408,0.9919201032638549,0.991754119942902
29,0.02611564563214779,0.026107811280022,29.928683884474484,29.980695612414216,0.9918948113441467,0.9919730569147001
30,0.025778276976943015,0.025494618424374588,30.0046343061662,30.00303903261797,0.992036880016327,0.9920274098967291
31,0.025921259433031082,0.025764128679682495,29.981738849141408,30.006751396298984,0.9919944617271423,0.9920105816452367
32,0.025837997579574584,0.025264578473985576,30.006453788649914,30.106327589322202,0.9920387941360473,0.9922076144795509
33,0.025826273414492607,0.02565096729215543,30.00586207279833,29.999304135730622,0.9920448229789733,0.9919588751853652
34,0.025763854652643203,0.025814714835612637,30.022582596561318,30.006794782525716,0.9920692812919617,0.9919750276644519
35,0.025453641626238824,0.026044839067728656,30.08841984323507,29.97569588632043,0.9921933149337768,0.9919506265858936
36,0.02540258395075798,0.02553279008597705,30.077678091606497,30.070592467266664,0.9921592727661133,0.9921616672710248
37,0.025470428678393366,0.02569299080901465,30.096432492142966,29.994802654925408,0.9921981662750244,0.9920221415294963
38,0.02538084760606289,0.025243169895023298,30.111512355253975,30.130972517829438,0.992234271812439,0.9922153144885021
39,0.025169841289520264,0.025188326966136123,30.146119351837807,30.101754277022863,0.992291498374939,0.9922008578944358
40,0.02529920760691166,0.02540855948475136,30.139427546039705,30.097833313486362,0.9922808815002442,0.9921954388071776
41,0.02526560382246971,0.02511544032081677,30.130254519522136,30.16185890004712,0.9922553301811218,0.9923037711981755
42,0.025222848209738732,0.025480048564873684,30.12987558513549,30.08851053199184,0.992266655254364,0.9921622249730833
43,0.025108315151929857,0.025253807722478157,30.169022041720268,30.02543110030353,0.9923298705101014,0.9921292381681455
44,0.02516935201883316,0.02548228856769337,30.15037940527938,30.01519658708336,0.9922910985946656,0.9920298859571955
45,0.02511940968632698,0.025451849695223912,30.150862893717566,30.135369303349663,0.992301037311554,0.9922509497138345
46,0.02476471684575081,0.025035627020202626,30.24906778912089,30.14776768994679,0.9924606929779053,0.9923168766270777
47,0.024963230857253074,0.025237939077293037,30.20134972513729,30.112800286669255,0.9923852522850036,0.9922011790761522
48,0.024969964295625688,0.025151879010591537,30.201515406180114,30.176815466072625,0.9923848291397095,0.9923281422845877
49,0.024769603851437567,0.025277451428163584,30.249320458930132,30.11727334970188,0.9924591112136841,0.9922672365881076
50,0.02491273978948593,0.024823434294978526,30.240232950004366,30.24825623342236,0.9924511743545532,0.9924442168254002
