Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.0019839387959024557,0.008327578258390228,0.022521902720133463,0.049207088415821394,0.08204050819024755
1,val,0.0012044539471389726,0.005138972033548387,0.01366849624096079,0.03301179025599614,0.053023712477644286
2,train,0.001126237848230327,0.004494991763184468,0.012734506289164225,0.030326281771063803,0.04868201767164282
2,val,0.0010398873131093073,0.004024915711736267,0.011793507857525603,0.02807636166665148,0.044934672549022656
3,train,0.0010118240586016328,0.003930546193694075,0.011430148045221964,0.027467607776323955,0.04384012607384163
3,val,0.0009710896661767657,0.003843040373968951,0.011061797750757095,0.026678795807380626,0.04255472359828344
4,train,0.000942349258887892,0.0036551897920047245,0.0107271253267924,0.025916525070865948,0.041241189448550965
4,val,0.0009141790118945286,0.0035018961507569443,0.010566509150444194,0.02506513836139694,0.04004772267449261
5,train,0.0009005511850118637,0.003486167563746373,0.010240139563878377,0.02493610265851021,0.039562960971146824
5,val,0.0009023414536483309,0.003398171959177373,0.010256768858179133,0.024559916591549172,0.039117198862554006
6,train,0.0008767235362902284,0.0033744870352869234,0.009976260900497436,0.024302685682972273,0.03853015715504686
6,val,0.0009147826442247296,0.0034754112328184727,0.010247573890584581,0.024942631912516788,0.03958039968014457
7,train,0.0008491400027026732,0.0032783248536288737,0.009655258735020955,0.023712163172662257,0.03749488676401476
7,val,0.0008464767532596523,0.003295386561806849,0.009672029855403495,0.023615130679087437,0.03742902384955743
8,train,0.0008303089863620698,0.003199766069961091,0.009434664885203043,0.02323435341070096,0.036699093352227166
8,val,0.0008384695247514173,0.0031359102366432705,0.009458711172672028,0.02290010046055342,0.036333191394620136
9,train,0.0008092619289333621,0.003123269322949151,0.009180738925933837,0.02276568301767111,0.035878953195487465
9,val,0.00078800552991526,0.0030795507507022234,0.008993932224334554,0.02251135738209841,0.03537284588705045
10,train,0.000795154867383341,0.003067108436487615,0.009049848794937134,0.02242366494486729,0.03533577704367538
10,val,0.0008430680123212292,0.0031175216216534534,0.00943682961007382,0.02291968404414489,0.03631710328819339
11,train,0.0007866964488445471,0.00303294082172215,0.008961826960245767,0.022217314680417377,0.03499877891122984
11,val,0.0007761789506246791,0.002960046327256776,0.008784527157215363,0.021778798018126412,0.03429955045322323
12,train,0.0007738824960154792,0.002988428484958907,0.008807125568389893,0.02193670365214348,0.03450614020150776
12,val,0.0007831249599706658,0.0029397656722489666,0.00876858354882991,0.02165804368423972,0.03414951786528926
13,train,0.0007562135229818523,0.00293156015748779,0.008558281660079957,0.02155831652879715,0.03380437186934675
13,val,0.0007655958510672752,0.002981547739336941,0.008709601265318851,0.021894405962542652,0.034351150818265716
14,train,0.0007508936943486333,0.002907418665786584,0.008494997024536132,0.021407201372087,0.03356051075675835
14,val,0.0007501034746615295,0.0028948553892328066,0.008502924378882063,0.02129009452232338,0.03343797776509978
15,train,0.0007398800288792699,0.0028753180156151454,0.008368388334910075,0.02120430248727401,0.0331878888666785
15,val,0.00075991948424997,0.0028877311344060333,0.008617787919145949,0.021264590659832702,0.033530029197634655
16,train,0.0007300526724817852,0.002842565534946819,0.008297184626261393,0.02099806219836076,0.03286786503205076
16,val,0.000732488081879676,0.0028218800645381055,0.008402513379746296,0.0209094141411813,0.03286629566734538
17,train,0.0007251202469536413,0.0028209999271978934,0.008175813515981038,0.020864990351100763,0.03258692404123334
17,val,0.0007301926392407969,0.002798630369262413,0.00825390948894176,0.020737231243401766,0.03251996374084674
18,train,0.0007155678894681235,0.002800422638654709,0.008135760545730591,0.020708873274425665,0.03236062434827909
18,val,0.0007060395483735037,0.0027972385634053897,0.008070319256883986,0.02069351703245589,0.03226711440111877
19,train,0.0007125438776953767,0.0027874705794577797,0.008078744967778525,0.020629289309183757,0.03220804873411544
19,val,0.0007374261467509527,0.0027895180317771403,0.008368834853172302,0.020692226784105632,0.03258800581580602
20,train,0.0007069761727470905,0.0027662463299930095,0.00802237319946289,0.020487905519704024,0.03198350122190702
20,val,0.0007027784691246702,0.0027900392306037247,0.008020472336322703,0.020637573515798185,0.03215086355184928
21,train,0.000701396390174826,0.0027508355900645255,0.007952988862991332,0.020388811223208906,0.03179403206643959
21,val,0.0007015474526424635,0.002787083656120887,0.008056756980875705,0.020591797168426056,0.03213718525806511
22,train,0.0006905162651867916,0.0027205842556431888,0.007825124104817708,0.020179726257920264,0.03141595088356795
22,val,0.0006930386837066567,0.0026964432958691835,0.007903616479102602,0.020002717865591355,0.031295816324269796
23,train,0.0006899260158340137,0.0027136742786193885,0.00781517767906189,0.020141488403081893,0.03136026637659718
23,val,0.0007021480903742796,0.002733601737727827,0.008065991579218114,0.020306914727738563,0.03180865613505879
24,train,0.0006821465773973614,0.002690402373361091,0.0076734874248504635,0.019975571105877558,0.031021607481486475
24,val,0.0006983155663932693,0.0027357628915775966,0.007904823790205287,0.020310319098148573,0.031649221346324724
25,train,0.0006812900554699202,0.0026882228298733633,0.00769091788927714,0.01996564962218205,0.031026080396802474
25,val,0.0006892701088911556,0.0026910654071005103,0.007806859751965137,0.02000073808185915,0.03118793334981595
26,train,0.0006768893632106483,0.002671983892718951,0.0076866032282511395,0.01985704466700554,0.030892521151186278
26,val,0.0007015858514313686,0.002711528278094657,0.007962840351652591,0.02011258360196618,0.0314885380831448
27,train,0.0006732709646845857,0.0026589810165266194,0.0075801780223846435,0.019772294402122498,0.030684724405718344
27,val,0.0006842415181033194,0.0026643891085652593,0.00781347745276512,0.01983781576037724,0.030999923839810935
28,train,0.0006702362920623273,0.002652308017636339,0.007579338471094767,0.019721080474555494,0.030622963255348926
28,val,0.0006763209948598586,0.002750193612263637,0.007674727985199461,0.020322359979469726,0.031423602571792685
29,train,0.0006674777357450997,0.0026417468702420593,0.0075313731829325355,0.019653310624261698,0.030493908413181392
29,val,0.000678862477256421,0.002710427027542461,0.007726260005159581,0.020068822953691508,0.03118437246364997
30,train,0.000660391079999196,0.0026204270928477246,0.0074170765876770016,0.019495049801965553,0.030192944562489474
30,val,0.0006863972533771649,0.0026958984263399815,0.007821908656586992,0.020010972791846764,0.031215177128150903
31,train,0.0006572978489566595,0.002615296712145209,0.007426250775655111,0.01947345938036839,0.03017230471712537
31,val,0.0006775518111758271,0.0026470074155169757,0.0076589105611151835,0.01968316804181705,0.03066663782962504
32,train,0.000656349852719965,0.00260995611269027,0.00741667373975118,0.01941887031743924,0.030101850022600653
32,val,0.0006714963925100784,0.0026187966961631593,0.007661262091169966,0.019520812558921727,0.03047236773876493
33,train,0.0006507114387738208,0.0025940479608252643,0.0073397032419840495,0.019318029935161272,0.029902492576744405
33,val,0.0006679110386919111,0.002660365283558581,0.007652895247682612,0.01979930132151918,0.030780472891452283
34,train,0.0006444871808635071,0.002579058021927873,0.007249530076980591,0.019211208847661813,0.029684284127433784
34,val,0.0006673089612493331,0.0026123045814877496,0.007679406949814329,0.019484548096327072,0.030443568588878485
35,train,0.0006471606473205611,0.0025829902707288663,0.007312983194986979,0.01923380524168412,0.029776939354720526
35,val,0.0006505002201401054,0.0026030516737398316,0.007439668825332155,0.019369381024165355,0.030062601743377448
36,train,0.0006464735605598737,0.002578178862730662,0.0072975847721099855,0.019214161125322184,0.029736398320722706
36,val,0.0006670656408421062,0.002605249814223498,0.007560375840105909,0.01943355076450934,0.03026624205968085
37,train,0.0006398900082179655,0.002561013350263238,0.007225871245066325,0.019089103053013482,0.02951587765656101
37,val,0.0006547951210101947,0.0026168679568341915,0.00757405383789793,0.019471836474506145,0.030317553390248463
38,train,0.000637250881913739,0.002550344788779815,0.007164546648661296,0.01901031217724085,0.029362454496595698
38,val,0.0006614035318055725,0.002600065969980936,0.007602060728884758,0.019365862348770843,0.03022939257944211
39,train,0.0006356736519373954,0.0025493927045414843,0.0071811470190684,0.019001997945209344,0.029368211320756624
39,val,0.0006547342816199315,0.002593019843458178,0.007492910674277773,0.019272879459597964,0.030013544258953848
40,train,0.000630409754657497,0.002538181100971997,0.00709216030438741,0.018925079020361106,0.02918583018037801
40,val,0.0006636239522002994,0.0025661327403058557,0.007523600091325476,0.01917785434844963,0.02993121113228126
41,train,0.0006287679092880959,0.002531108980067074,0.0071081744035085045,0.018884403626124063,0.029152454918987738
41,val,0.0006454362997790165,0.002574434345389934,0.007388278524926368,0.019175239581059902,0.029783388751155222
42,train,0.0006282657712775593,0.0025307135448480646,0.007069509665171305,0.0188670259937644,0.02909551497506133
42,val,0.0006528998411785653,0.0025495512824644274,0.00744778647067699,0.01905286088189546,0.029703098476215443
43,train,0.0006238903905420254,0.0025117787203441065,0.007029285192489624,0.018742928766955932,0.028907883070331687
43,val,0.0006476734681897103,0.002551280274154975,0.007408036513531462,0.019060899136944653,0.0296678893928208
44,train,0.0006263950697223967,0.00251555835083127,0.0070582358042399086,0.01877218070005377,0.028972369924847346
44,val,0.0006553235883636281,0.0025765406985846446,0.007493776526856929,0.019208113157606507,0.02993375397141171
45,train,0.0006227127450207869,0.00251254576134185,0.0070075214703877765,0.018750467312832673,0.028893247289583087
45,val,0.0006406460842241513,0.002542499455306283,0.007275794097717772,0.018986634890291284,0.02944557452753949
