Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.0016338080281081298,0.010804684381932021,0.01620163098971049,0.05603586556017399,0.08467598895992462
1,val,0.001104740568986559,0.009549498320259947,0.011180509912206772,0.04981270763388974,0.07164745643534301
2,train,0.001080026221772035,0.009444142556438844,0.010965396563212076,0.04953032727539539,0.07101989261681835
2,val,0.0010630177628704683,0.009393397921775567,0.010929626353243564,0.049480493021930784,0.07086653505982038
3,train,0.0010511666561942548,0.009306008317818245,0.010675636450449626,0.04883686631421248,0.06986967773867461
3,val,0.0010349737295132883,0.009245741280152443,0.010640527973783778,0.04859853004838558,0.0695197730318351
4,train,0.0010233322388182083,0.009170783864955108,0.010369466702143351,0.04817353928585847,0.06873712209177514
4,val,0.0010017918898387159,0.009031245049009932,0.010191176800017661,0.04767638191263726,0.06790059565150357
5,train,0.0010144482899922878,0.009117881135394176,0.010284047762552897,0.047896813894311586,0.06831319108225095
5,val,0.0009767094953976414,0.008941227446330037,0.009908603543930866,0.04695805734855697,0.06678459783421552
6,train,0.0009963883897289635,0.009028459823379914,0.010096959749857585,0.047458265160520874,0.06758007312348734
6,val,0.0010171453304405503,0.009058952841788847,0.010246619899222192,0.04753989500409745,0.06786261307554904
7,train,0.0009868169086209187,0.008976369384676218,0.010001327355702718,0.04719780218104522,0.06716231583004507
7,val,0.0009566930384607986,0.008873622265069726,0.009754620650981335,0.046548510128830344,0.0661334460833422
8,train,0.000978274946566671,0.008927904391661287,0.00992271383603414,0.046976901183525724,0.06680579435778783
8,val,0.000966235152210426,0.008893970182125873,0.009890904134892404,0.046708320366575365,0.06645942983580407
9,train,0.000969014627005284,0.008880482614040374,0.009829799254735311,0.04675913858413696,0.06643843507991792
9,val,0.0009542425470228525,0.008832973859054929,0.009719986547815038,0.046386233213892646,0.06589343616778547
10,train,0.0009632656757409374,0.008846755898247162,0.009777334372202556,0.04661864401400089,0.06620599996019155
10,val,0.0009492832248995794,0.008772640186857352,0.009659389232067352,0.0462461507264921,0.06562746337031639
11,train,0.0009597209470812231,0.008827136183778445,0.009729894399642945,0.0465014642427365,0.0660182157732391
11,val,0.0009770478221632422,0.008850935053952198,0.009841830489483285,0.046650455075692626,0.06632026844129135
12,train,0.0009519975528431436,0.008787255181620518,0.009653473377227783,0.04630690088371436,0.0656996269954058
12,val,0.0009483141673510855,0.008756438775503255,0.009665834459852665,0.04623576237800273,0.06560634978070974
13,train,0.0009468840071155379,0.008757116634398699,0.00960621722539266,0.046183509687582655,0.06549372755448955
13,val,0.0009612724178178395,0.008756456361647616,0.009713331118543098,0.0463641702613615,0.06579523015937006
14,train,0.0009431233268696815,0.008735653729488452,0.009558951377868653,0.04608926603694757,0.06532699447117435
14,val,0.0009387514227010468,0.008812654604937168,0.009654885276835015,0.046075517985414954,0.06548180928988818
15,train,0.0009380939654074609,0.00870573366060853,0.009521919806798299,0.045951398958762484,0.06511714639157677
15,val,0.000959800699034686,0.00879331676170547,0.00971110482165154,0.046288598467536426,0.06575282074992812
16,train,0.0009364665959340831,0.008694706103454033,0.009502909104029338,0.04589685748020808,0.06503093928362554
16,val,0.0009375441304848906,0.008653026921278301,0.009491168755166073,0.045744814652394744,0.064826554459324
17,train,0.0009308504456809411,0.008658608242248495,0.009448204676310221,0.045762034952640536,0.06479969831688019
17,val,0.0009494003161114264,0.0087279864547259,0.009595817390908586,0.04609115025464525,0.06536435441639116
18,train,0.0009294746526672194,0.008647686154892047,0.00943878714243571,0.04572284445663293,0.06473879240662792
18,val,0.0009522970268587047,0.00873780245595473,0.009729029650383808,0.04628342092829816,0.0657025500614954
19,train,0.0009260905899573117,0.008631183466563622,0.009400644938151041,0.04563943617045879,0.06459735516513077
19,val,0.0009268353091914484,0.00860025588066337,0.009394661860263094,0.04554165428147671,0.06446340733159461
20,train,0.0009233177045049767,0.008609048066660761,0.009380364100138346,0.045550895969072976,0.06446362584037706
20,val,0.0009150836004335631,0.008558486647745396,0.009327593636005483,0.045308922833584724,0.06411008671776916
