Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.0029323920590803025,0.03867688837647438,0.14239084310531616,0.14270382781028748,0.3267039513511583
1,val,0.0018668876639063097,0.0329762322555302,0.11661684057515138,0.128931228854474,0.28039118934906193
2,train,0.0017523661095649003,0.031789029783010486,0.10910121307373047,0.12289300425052643,0.2655356132168323
2,val,0.0016884184472120492,0.03116646725803044,0.10653924144757022,0.12081991140819659,0.26021403856100933
3,train,0.001636275883577764,0.03062127371430397,0.1029053560256958,0.11898782949447632,0.25415073511805386
3,val,0.0015882418051978964,0.03002363096946364,0.10075591324241298,0.11702775665719038,0.2493955426742649
4,train,0.001571965304389596,0.029927316135168077,0.09899319353103637,0.1165627459526062,0.24705522092320026
4,val,0.001541944254029566,0.029619839350888685,0.09626855516129998,0.115104397438514,0.24253473620473223
5,train,0.00152147216796875,0.029361173382401465,0.09608437156677246,0.11468104288578033,0.241648060002923
5,val,0.0015396680853442307,0.029580043166116544,0.09489976714371116,0.11470678040556087,0.2407262588007328
6,train,0.00148399199526757,0.028925575199723243,0.09393258876800537,0.11322729694843292,0.2375694529114291
6,val,0.0014730762070412659,0.02880210531460252,0.09204913552399653,0.11246883555962021,0.2347931526052605
7,train,0.0014488541051745415,0.02852735075056553,0.09194283504486084,0.1119706761956215,0.2338897160962224
7,val,0.0014834934304272579,0.02890819422663397,0.09188982635546641,0.1131726162638634,0.23545413027639103
8,train,0.0014266009032726289,0.028269298875331878,0.09051812620162963,0.11111664290428161,0.23133066888451576
8,val,0.0014118872439061664,0.028130791808484466,0.08987113131079705,0.1103943663702649,0.22980817673345258
9,train,0.001441001171246171,0.028412552505731582,0.0908732889175415,0.11153827130794525,0.23226511390246452
9,val,0.0013935455843319844,0.02796103929875383,0.08897008941431714,0.10994774012998411,0.22827241442738705
10,train,0.0014645824259147048,0.02866426250040531,0.09154916191101074,0.1123163633108139,0.23399437014814467
10,val,0.001424014872343392,0.028266697861016935,0.08866479897954661,0.1107122293513292,0.22906774106423614
11,train,0.0013985934913158416,0.027952213555574416,0.08846605787277222,0.11004609093666076,0.22786295585632324
11,val,0.0013886274663126392,0.027833787593871926,0.08749752895087953,0.1093004247185531,0.2260203687296172
12,train,0.0013724000589922071,0.027667159423232078,0.08736045227050782,0.10912291810512542,0.22552292985785752
12,val,0.0013690792753770474,0.02761680868922905,0.08692010193114068,0.10907565256592575,0.22498164246167252
13,train,0.001374494613520801,0.02765052663385868,0.08717434740066528,0.10904684422016143,0.22524621286820617
13,val,0.0013647327855063282,0.027616058007641962,0.08630860345378803,0.10869373566215965,0.22398312990909597
14,train,0.001350300857797265,0.027414448970556258,0.08632770948410035,0.10831494967937469,0.22340740899182857
14,val,0.0013522146808007246,0.027429252281595186,0.08657612200755223,0.10827993055817428,0.2236375195281224
15,train,0.001342040978744626,0.02732554200589657,0.08598541498184203,0.108006460916996,0.22265945888347924
15,val,0.0013749109748691605,0.027779796107369623,0.08662671989696041,0.10879171359690891,0.2245731405761081
16,train,0.0013351220317184924,0.027245923683047294,0.08565735473632813,0.10775570369958877,0.2219941041506827
16,val,0.0013501256004355515,0.027361741123400677,0.0866179815523184,0.10783149121673244,0.22316133949288708
17,train,0.0013313919557258486,0.02719778648018837,0.08536476364135742,0.1075573007106781,0.22145124278794973
17,val,0.0013357658357400993,0.027284913132809528,0.08605886758512753,0.10790395527888255,0.2225835018325597
18,train,0.0013260789919644594,0.02714462935626507,0.0851425868988037,0.10738097741603851,0.22099427266307176
18,val,0.001354099189043994,0.027418710410025467,0.08508668735528448,0.1077062378453601,0.22156573479971403
19,train,0.001322380675189197,0.027088953378796576,0.08488745508193969,0.10718847739696502,0.22048726653289047
19,val,0.0013291513151340898,0.027177839688244897,0.08461952930802752,0.10747007185676295,0.22059659216816946
20,train,0.001317858887836337,0.027039737635850908,0.08462872829437255,0.10703520708084106,0.22002153189890086
20,val,0.0013533569746324496,0.027575608010694478,0.085136995573712,0.10783256846628371,0.22189852902532264
21,train,0.0013153090938925742,0.027010016426444055,0.08446415615081787,0.10689889591932297,0.2196883775904775
21,val,0.001323365766531343,0.02706598211673035,0.08498098971737418,0.10661456971221668,0.21998490731285256
22,train,0.0013113811656832695,0.026962539353966714,0.08429708862304687,0.10675348025560379,0.21932448939830063
22,val,0.0013480770511398459,0.02745864539152118,0.08458830862288262,0.10752171273254285,0.2209167437980865
23,train,0.0013092687977477907,0.026937240952253343,0.08412120637893676,0.10665982539653777,0.21902754152547566
23,val,0.0013255749719371652,0.027169865478945385,0.08494085035506327,0.10677722338468405,0.22021351419062987
24,train,0.0013059053916484118,0.02689456245005131,0.08389585733413696,0.10653238952159881,0.2186287146974355
24,val,0.0013680830494067662,0.027701576827627836,0.08809160199134973,0.10988293507486392,0.22704419694324823
25,train,0.0013053793847560883,0.026882734704017638,0.08384441337585449,0.10648900431394577,0.21852153177857397
25,val,0.0013174900368366177,0.02706276553024532,0.08413958055957867,0.10647947526281806,0.21899931138947867
26,train,0.0013028584834188224,0.026854452666640282,0.08364829435348511,0.10637830338478088,0.21818390888832512
26,val,0.0013521949087334855,0.02744439367655736,0.08450506978733524,0.10638909915070625,0.21969075752333234
27,train,0.001299571100063622,0.02681461900472641,0.08348729543685914,0.10624981087446213,0.21785129641611128
27,val,0.0013167129141415002,0.02702004564510789,0.08402588602843558,0.10704950537461384,0.2194121499622988
28,train,0.001298227696865797,0.02679049051105976,0.08338513717651368,0.10618329694271088,0.2176571523271501
28,val,0.0013240987322275426,0.027136073975711113,0.08468830205832317,0.1061806311937654,0.21932910596002725
29,train,0.0012967561081051826,0.026773604014515878,0.08327814149856567,0.10612360696792603,0.21747210858911276
29,val,0.0013191441272735406,0.027046662998522163,0.08495280165581187,0.10626012689558564,0.21957873567719322
30,train,0.001295316282659769,0.0267536764472723,0.08311811599731446,0.10604890397787094,0.21721601270511748
30,val,0.0013333448960748352,0.027260640054751352,0.08460736198789755,0.10765736151462907,0.22085870845335281
31,train,0.001293057487718761,0.026721423935890196,0.08294064874649047,0.10597049862146378,0.2169256287915632
31,val,0.0013208293962547449,0.027237561394929128,0.08429697934229663,0.10683265053162909,0.2196880206651096
32,train,0.0012922665225341915,0.026719683599472046,0.08296151781082153,0.10593324670791626,0.21690671464074404
32,val,0.0013118068187847544,0.026965411071469828,0.08423622170830988,0.1063348598730792,0.21884829947164366
33,train,0.0012952904533594847,0.026743888580799104,0.08295029134750366,0.10601457509994507,0.21700404548160732
33,val,0.0012996985753523601,0.026814926712281386,0.08317634937869516,0.10619813797010738,0.21748911263643628
34,train,0.0012891505187377333,0.026678949084877966,0.08270142221450806,0.1058110726594925,0.21648059447761625
34,val,0.0013080358721766691,0.02696908295012204,0.08336805272254215,0.10639598548032675,0.2180411570251676
35,train,0.00128746532574296,0.02665874593257904,0.08261047639846801,0.10571556468009949,0.21627225233688951
35,val,0.0012963430416194877,0.026765371951612698,0.08362685950698366,0.1059869329450996,0.21767550744531544
36,train,0.0012871271323412657,0.02665247356593609,0.08249557905197144,0.10569842948913574,0.21613360923938454
36,val,0.001302272636757772,0.026829551691841928,0.08369482968263565,0.10620500930365484,0.2180316633148902
37,train,0.0012847488459199667,0.026622885045409203,0.08236969394683838,0.10558408577442169,0.21586141361258923
37,val,0.0013099784442300725,0.026897500251318998,0.08492987436853397,0.10612158932883269,0.2192589423929157
38,train,0.0012841710293665528,0.026615851649641992,0.08235413436889648,0.10559938875436783,0.21585354580227284
38,val,0.001305313259630114,0.026912966826159485,0.08344194539792978,0.10579277532305686,0.21745300080677624
39,train,0.0012841769762337208,0.026614850771427154,0.08232372570037842,0.10558437581062317,0.21580712925866247
39,val,0.0012900207353352456,0.026727364570566802,0.08311934797627152,0.10604206633985422,0.2171787996220278
40,train,0.0012827286025509238,0.026591752102971076,0.08223422031402589,0.1055263100028038,0.21563501102235166
