Epoch,Train_Loss,Val_Loss,Train_PSNR,Val_PSNR,Train_SSIM,Val_SSIM
1,0.05731180015206337,0.04841158363469847,26.23929021451392,27.291070121689202,0.9810507445335388,0.987102983483843
2,0.04584903201460838,0.04488904971131094,27.56949288360271,27.727571158970544,0.987766450214386,0.988164676602479
3,0.043769997125864026,0.04291811416957789,27.86553150089702,27.993567541891814,0.9885756930351257,0.9889563181597716
4,0.04247966226935387,0.04167077552740741,28.03935340080487,28.121986439960505,0.9890038314819336,0.989342711154063
5,0.041493905127048494,0.041342530660568526,28.181311871396815,28.12848472864575,0.9893590782165528,0.9894416070288155
6,0.04075259640216827,0.04025302466693198,28.289582508954638,28.320726204856026,0.9896163049697876,0.9898233804733131
7,0.04007730685472488,0.04033231804040587,28.39370960446883,28.289860564801455,0.9898685336112976,0.9898390204283842
8,0.03960885496139526,0.03935360104130332,28.461175295778357,28.505300623394366,0.9900228487968444,0.9901722935354633
9,0.03977722910642624,0.039062897063744294,28.421978471197757,28.56195516239924,0.9899183650016785,0.9902817542385903
10,0.04008656494617462,0.039195932424182345,28.35923338299831,28.468036599235543,0.9897547310829162,0.9901813249679128
11,0.03897060360908508,0.03865739408951656,28.546886811982375,28.577327792612568,0.990213625240326,0.990391162170726
12,0.03854822855591774,0.038436646840185114,28.6289530125162,28.639042136753048,0.9903979572296142,0.9905144663373376
13,0.03849831168055534,0.038274371462642766,28.62430750286575,28.652920858583357,0.9903840718269348,0.9905237422627249
14,0.03816469985842705,0.038216731516988414,28.6999449360955,28.6930299924566,0.9905427459716797,0.9906095186616205
15,0.038031383657455446,0.038408663076390126,28.7262951504266,28.62058978750201,0.9906050013542176,0.9905424361016341
16,0.03791040776371956,0.03815589940092366,28.748524354666575,28.699731679668737,0.990652189540863,0.9906033672344913
17,0.03781389563679695,0.03801940720836828,28.761279624836128,28.746164074240646,0.9906725355148316,0.9907219026498734
18,0.03773136351108551,0.03785844496006419,28.778334476546092,28.686832968645223,0.9907125328063965,0.9906612653641185
19,0.03764030610918999,0.037648360440685494,28.790705938447047,28.767584114113763,0.9907450587272644,0.9908159845953535
20,0.037554425519704816,0.03793579413537766,28.80490640668113,28.68914386400882,0.9907730695724487,0.990680467930569
21,0.0374965852856636,0.037593927139499383,28.813547224199294,28.786685964509612,0.9907953768730163,0.9908018203297998
22,0.03743063840866089,0.03775218655918814,28.826752290989603,28.705982349076294,0.9908159156799317,0.9907405877568919
23,0.03737650275826454,0.037639297141580826,28.83374464323227,28.779430526582537,0.9908331398963928,0.9907945907040007
24,0.03730257468223572,0.03878099530650552,28.844855915579615,28.642108928637384,0.9908524002075195,0.9906071302997079
25,0.037283623468875884,0.037408953496984615,28.8467854096175,28.805936839079525,0.9908574582099915,0.9908667783828298
26,0.037222548651695254,0.03761873035958618,28.854485361948672,28.692880864759296,0.99087871799469,0.9908235783030273
27,0.03716240720152855,0.037427993692979694,28.865807592658907,28.808762111025434,0.9909043486595154,0.9909171834113492
28,0.03712640897631645,0.037516784350014036,28.870680808586187,28.784168865864036,0.9909068299293518,0.9908098472151786
29,0.03709261553883553,0.037544605814537425,28.875711411682364,28.800400616929398,0.9909144971847534,0.990879113507119
30,0.03704566153883934,0.03769510376984906,28.879915695022937,28.754016892188876,0.9909238565444947,0.9907656087996853
31,0.03699024857878685,0.037538098017121574,28.888062834229583,28.79490342289494,0.9909455218315124,0.9908004987771344
32,0.03698981115818024,0.03737775729909824,28.890419582844753,28.824696437860283,0.9909495543479919,0.9909038760100201
33,0.03700522902011871,0.03709520295167425,28.880633004801936,28.865189115223902,0.990919551563263,0.9909637084432469
34,0.03691022701859474,0.037210201239509945,28.900972373707663,28.83704325815973,0.990972044467926,0.9909256586603298
35,0.03687482606172562,0.03714566594760889,28.90692364477858,28.876325915652767,0.9909816754341125,0.9909555896831925
36,0.036847819525003433,0.037205605726143356,28.907666855934362,28.85651390762535,0.99098084897995,0.9909767592029207
37,0.03680001969337463,0.03747075188691449,28.916152430829733,28.830952731820847,0.9909914994239807,0.9908924626696641
38,0.03679577423334122,0.037144065164266875,28.917494172224362,28.84620136332793,0.9910138360977173,0.9909907947679993
39,0.036787842917442325,0.0370341615549698,28.917837946445342,28.897597104703728,0.9910046887397767,0.9910295005816563
40,0.03675554378628731,0.03700269314988404,28.92248460152502,28.893353688262994,0.9910145017623901,0.9910149627430423
41,0.03673751608729362,0.037082055381908535,28.924912449614773,28.866302629756927,0.9910146916389465,0.9909764080290582
42,0.036712637823820116,0.037090732460948315,28.928430434669142,28.83278651590272,0.9910244103431701,0.9908964174568273
43,0.03666397170424461,0.03720909570622596,28.93335923944635,28.84485200607623,0.9910352890968323,0.9909680223768684
44,0.03662832860350609,0.03711013873196711,28.939002349141198,28.89228116057498,0.9910430238723755,0.9909970289582659
45,0.036626088839769366,0.03708262584961144,28.937962698513594,28.87224651032464,0.9910415038108825,0.991025768647528
46,0.036619951456785205,0.03706252335268221,28.940216243979144,28.861247320001336,0.9910461838722229,0.9909927453964379
47,0.0366104471385479,0.03710563504581998,28.94042355096521,28.883788315041535,0.991048392868042,0.9909833164731409
48,0.036598222535848615,0.03708334437980773,28.94185871718768,28.896250777447612,0.9910519996643067,0.9910521306050052
49,0.03654809672236443,0.03694078162502332,28.94838876606126,28.913755790155076,0.9910667407035828,0.9910504723050791
50,0.036548964941501616,0.03740625527159423,28.949411606465727,28.818246452595595,0.9910664436340332,0.9909405074301799
