Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.004060695085674524,0.0422118256688118,0.21737323427200317,0.12546804237365722,0.38911379740014673
1,val,0.0009906148061418207,0.024065940699074417,0.10838004760444164,0.08887263154610991,0.2223092346557678
2,train,0.0011957545718178154,0.02535053041577339,0.11484289884567261,0.08890358138084412,0.23029276521410794
2,val,0.0009196082883136114,0.022402103524655104,0.09009983390569687,0.08132219407707453,0.1947437397957401
3,train,0.001046805011574179,0.023364764675498008,0.10131066942214965,0.08396412187814713,0.20968636098736898
3,val,0.0007694415071455296,0.020789216039702296,0.0824479665607214,0.07825046312063932,0.18225708722820855
4,train,0.0009308080817572773,0.022417828887701035,0.09510078239440918,0.0812729943394661,0.1997224137033336
4,val,0.0009342299417767208,0.021576688392087817,0.08304491452872753,0.07772700604982674,0.1832828389124188
5,train,0.0009015472973696887,0.021976414814591408,0.09233080911636353,0.07982801693677902,0.19503678816510364
5,val,0.0012406575169734424,0.022788348549511284,0.08412794582545757,0.07718898938037455,0.18534594127231685
6,train,0.000918908363673836,0.021751926630735396,0.08958585786819458,0.0786405754685402,0.190897268331144
6,val,0.0006963029791222652,0.01955962344072759,0.07349632494151592,0.0737214747350663,0.16747372609643207
7,train,0.0008224090449512005,0.021083689391613005,0.08612605333328247,0.07727481257915497,0.18530696434900165
7,val,0.0007011121069808723,0.019801003858447075,0.074479840695858,0.07347138179466128,0.16845333845594723
8,train,0.0008021822073496878,0.02078087693452835,0.08389126205444336,0.07638174647092819,0.1818560676672496
8,val,0.0006756197471986525,0.019272935343906283,0.07219455577433109,0.07263820734806359,0.16478131821349962
9,train,0.0007848968184553087,0.020561260417103766,0.08251007890701294,0.0756538377404213,0.1795100738829933
9,val,0.0013509670843632193,0.021939451282378286,0.08358220010995865,0.07630751398392022,0.18318013246062037
10,train,0.0008115815240889787,0.020579784169793128,0.08142318964004516,0.07519335043430328,0.17800790576823056
10,val,0.0006507572597911349,0.018683942675124854,0.06898600235581398,0.07064581220038235,0.15896651449111232
11,train,0.000762132768984884,0.020193669602274894,0.07969063901901245,0.07438237881660462,0.17502882020687685
11,val,0.000642150487692561,0.018565851089078933,0.06749195791780949,0.0701437285169959,0.1568436880115769
12,train,0.0007222834466956556,0.01985167568922043,0.07782991361618043,0.07362646800279617,0.17203034075489268
12,val,0.0006474353103840258,0.018642725597601384,0.06653481721878052,0.06975213112309575,0.15557710924986168
13,train,0.0007094799345359206,0.019703889489173888,0.07717320156097413,0.0732374405860901,0.17082401157077404
13,val,0.0007238269336085068,0.01942897419212386,0.06921238824725151,0.07042129850015044,0.15978648787313432
14,train,0.0007157813715748489,0.019639836579561233,0.076056058883667,0.07280531513690948,0.16921699197171255
14,val,0.0008882213132892502,0.01961078605381772,0.07050099782645702,0.07120282482355833,0.16220283001712232
15,train,0.0007339783716015518,0.019674086645245552,0.07540530920028686,0.07253670334815979,0.16835007756529374
15,val,0.0014985244451963808,0.022028251143638045,0.07729423977434635,0.07387152360752225,0.17469253897070303
16,train,0.0007085531484335661,0.01941453367471695,0.07428224802017212,0.07204147171974182,0.16644680656306446
16,val,0.02693993749562651,0.08137398702092469,0.22865307703614235,0.1425957817118615,0.47956278326455504
17,train,0.0007056540534831583,0.019421527341008188,0.07438428783416748,0.07199265867471695,0.16650412790337576
17,val,0.0007570747275167378,0.019030545081477612,0.06819993071258068,0.06959941377863288,0.1575869643002079
18,train,0.0007330332398414612,0.019661302372813223,0.07544220352172852,0.07219488555192947,0.16803142468631266
18,val,0.0006117840948718367,0.01805541233625263,0.06473424658179283,0.06830356433056295,0.15170500734348025
19,train,0.0006903369221836329,0.019197929307818412,0.07249371242523193,0.07130100256204605,0.16368298121728003
19,val,0.000607400635999511,0.018066463759168983,0.06389182433485985,0.06839430867694318,0.15095999740697152
20,train,0.000682047117035836,0.01914380432665348,0.07280245876312255,0.07122877275943756,0.16385708296624943
