Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.0017386256304259102,0.010980669006084402,0.01784172813097636,0.05308089071015517,0.08364191347764184
1,val,0.0008719663307234209,0.008729839192188166,0.009381767917186656,0.04115732735458841,0.06014090079468665
2,train,0.0008582262438721955,0.008690605841577053,0.009499827702840169,0.04095442410310109,0.06000308389139051
2,val,0.0008413257006744042,0.008558653631901487,0.00938833901222716,0.04114116734250429,0.05992948568730734
3,train,0.000793701461981982,0.008381450844928622,0.008752540588378906,0.03923800590634346,0.05716569880163297
3,val,0.0007011533982338423,0.007902992985885036,0.00761276863990946,0.03657030415265484,0.05278721917668318
4,train,0.0007512722120930751,0.008163334861397743,0.008241912603378296,0.03804615214963754,0.05520267182650665
4,val,0.000676416186987363,0.007710984214506251,0.007270633540254958,0.03589461232594987,0.05155264626769844
5,train,0.0007094112724686662,0.007946022774403294,0.0077564802169799805,0.036892351552844045,0.053304265816695985
5,val,0.0006467543531238954,0.007571081113208957,0.007063329853910081,0.03519294309885578,0.05047410841909872
6,train,0.000675024978738899,0.007758396813645959,0.007362747430801391,0.035902217750748,0.05169838697393425
6,val,0.000672119683239292,0.007649374969719731,0.007242898991767397,0.03591134286228013,0.05147573650700655
7,train,0.0006447524111717939,0.007583238564431667,0.0070088745752970374,0.03499148849397898,0.05022835404487948
7,val,0.0006319253920314912,0.007491693928580176,0.006828666367429368,0.03427849022394165,0.04923077591198269
8,train,0.0006308069879499574,0.007497037326917052,0.006854375044504801,0.03452939123163621,0.04951161059100802
8,val,0.0006340860808392036,0.0074600914983633665,0.0069814292674369,0.03477233335217263,0.0498479401988121
9,train,0.0006137887192113946,0.007395354809239507,0.006659165859222412,0.03400591566165288,0.0486742250493262
9,val,0.0006183534869899418,0.00746425280614974,0.006797117755768147,0.03401317112544115,0.048892895174348985
10,train,0.0005993615849874914,0.007309100491926074,0.006497713565826416,0.033537032268941405,0.047943207911681385
