Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.0030709959670590856,0.012927072340622544,0.031110692818959555,0.06958672347168128,0.11669548459832246
1,val,0.0009720999966722299,0.00658138642493794,0.009977372402840473,0.03569793588224244,0.05322879470669308
2,train,0.0008659452651627362,0.006278039367869496,0.008987251440684001,0.03359893863151471,0.049730174705230945
2,val,0.0007485405187756615,0.0052810575704070484,0.007710019958780167,0.029870823739056893,0.04361044178701977
3,train,0.0006949912344183152,0.005433266053597133,0.007180539687474568,0.02886013230184714,0.04216892927733716
3,val,0.0005670894046333876,0.0042604114340142685,0.005798749784205822,0.02405719322330774,0.03468344384616122
4,train,0.0005959819248722246,0.004725134337941805,0.006093035618464152,0.025383531900743644,0.03679768378202183
4,val,0.0005184322923169214,0.003873038700127855,0.005252378101044512,0.02198980085829154,0.03163364995178083
5,train,0.0005642737622838467,0.0046005622042963904,0.005756263176600138,0.024488983889420828,0.0354100830326012
5,val,0.0004996431010287314,0.003823590706389873,0.0051314561290943875,0.021888739855444813,0.031343429791957804
6,train,0.0005224128096985321,0.004310415027663112,0.005324372371037801,0.023090826138854027,0.033248026347253476
6,val,0.0005016599042140483,0.004029071975271515,0.0052169881602551075,0.022088128052889667,0.031835848092630334
7,train,0.0004815401480688403,0.003939875327671568,0.004901095151901245,0.02141850925485293,0.030741019882494582
7,val,0.0004619724280386668,0.0032472227702531565,0.004748925566673279,0.019095029285613525,0.027553150050578627
8,train,0.00045638831829031306,0.0037002055132761597,0.0046419345537821455,0.020416066291431587,0.029214594676780205
8,val,0.00046503967206127587,0.0038796670937989936,0.004693519561848742,0.020821506157517433,0.029859732485226446
9,train,0.00045605717067761966,0.0038369460341831046,0.004632174730300903,0.020794539275268715,0.029719717210430343
9,val,0.0006222150378620272,0.004594406514289848,0.0063500483619405865,0.02571029926432257,0.03727696917841503
10,train,0.00044219590374268593,0.003615600977713863,0.004487173398335775,0.019861481649180255,0.02840645192897258
10,val,0.00043561946655787094,0.0034583185395681637,0.00439499667350282,0.018816873223144324,0.027105807902773178
11,train,0.00041976761460925144,0.0034558265681068102,0.004239217201868693,0.019116677472988765,0.027231488857573517
11,val,0.000491670899444874,0.00439505867333092,0.004963684589304822,0.021683238347635626,0.031533652509716244
12,train,0.00041681125449637575,0.0034277846726278463,0.004234175205230713,0.018932108368724585,0.02701087950107952
12,val,0.00039982996082820116,0.003084950941674253,0.004179227542369924,0.01796561623725327,0.025629624682125648
13,train,0.0004105908118265991,0.003345089883853992,0.004182966470718384,0.01859363934894403,0.026532286515343003
13,val,0.00039211520414299115,0.002696523098572296,0.004011508949259494,0.016630060841983305,0.023730208093958087
14,train,0.000394853637573154,0.0031675622186933955,0.003995594422022502,0.01779050280402104,0.025348513082310092
14,val,0.0004350344605243547,0.0038682861796065057,0.004346254658191762,0.019369421526789665,0.02801899682511229
15,train,0.0003913936664660772,0.0031517638890072703,0.003972819884618123,0.01775296356404821,0.02526894100413968
15,val,0.0003911197313077827,0.003043231507267882,0.003998127072415454,0.01788861834087429,0.025321096651865407
16,train,0.0003828320109363024,0.003117973526008427,0.003881784995396932,0.01750493318711718,0.02488752371945884
16,val,0.0003763250394339148,0.002830426408067108,0.003923098140574516,0.01685512574647177,0.023984975334547305
17,train,0.00038827466064443193,0.0032507009226828815,0.003961725473403931,0.01799063855782151,0.025591339614552754
17,val,0.00040427752460249044,0.003691882771895604,0.00411389577896037,0.019741441083556795,0.027951497159015258
18,train,0.00037806000905887534,0.0030869626213485997,0.0038242843151092528,0.017307870955516894,0.02459717790103362
18,val,0.00038377680469606505,0.0029112329406842112,0.003909424898472238,0.017016070176589678,0.024220504820442194
19,train,0.0003679366096621379,0.0029694715024282535,0.0037334752082824707,0.01686645163844029,0.02393733495881315
19,val,0.00037114841410236315,0.0028933195664765355,0.0037072408706583875,0.016387154952563505,0.02335886380380079
20,train,0.0003652122191851959,0.0029691975144669415,0.0036984477043151857,0.01677469560255607,0.023807553040523392
20,val,0.000364705653640719,0.002853882328131573,0.0037320715949890463,0.01643090272579897,0.023381562302560308
21,train,0.000360468990712737,0.0028899136347075305,0.0036593321164449058,0.01646343887473146,0.023373153616596636
21,val,0.00038562908965569147,0.0034586402991330844,0.003954674018190262,0.018446436369831256,0.026245379776810296
22,train,0.0003571936396959548,0.0028548810000841814,0.00362886913617452,0.016322068295131126,0.023163012071085783
22,val,0.00034861589711966944,0.0027330760680575003,0.0035103011004468227,0.015951551754582436,0.02254354482020643
23,train,0.00035765004105633123,0.002930243495851755,0.0036186134815216066,0.016515665125101806,0.023422172143531497
23,val,0.0003494592909075746,0.0026458796396098554,0.0035747847658522585,0.01588560896430244,0.022455732660672127
24,train,0.0003530290710235325,0.0028370135792841512,0.003590683062871297,0.016180248005936544,0.022960973719115527
24,val,0.00036837778617987074,0.003137940696955837,0.0037443371529274796,0.016709330447137037,0.023959986083200224
25,train,0.0003509027279408959,0.002906676050275564,0.0035583192507425945,0.016358447422583897,0.02317434545154295
25,val,0.00034107817911253153,0.002689036000718145,0.003515096420937396,0.015186367635714246,0.021731578236482318
26,train,0.0003431991967178571,0.002775902663047115,0.0034997103214263916,0.01587432618315021,0.022493138364341574
26,val,0.0003668494284787077,0.0029203013499624077,0.003737882413762681,0.016714899513394908,0.023739932705598703
27,train,0.00034419649635674434,0.002746048583338658,0.0035090418656667072,0.015771949745714664,0.022371236691076775
27,val,0.00034852496901294217,0.00263228100734426,0.0035493824076145253,0.015176374802088484,0.02170656318606021
28,train,0.0003392895446741022,0.0027356994207948446,0.00344961945215861,0.01567322690784931,0.022197835325476867
28,val,0.0003582773334780173,0.0025146183461208452,0.003689551290045393,0.015537702448745357,0.022100149418389614
29,train,0.00033737804115905115,0.0027457874218622842,0.003438563903172811,0.015716531202197074,0.02223826056839122
29,val,0.00037983416869463596,0.002723650476756565,0.0038743212502053443,0.016384794991067115,0.02336260088672366
30,train,0.00033375023720630756,0.0027022197895372906,0.003406930685043335,0.015497592854003112,0.021940493565790045
30,val,0.0003648527368142745,0.002585745843850631,0.0036741422211870236,0.01570129541165017,0.0223260362135021
31,train,0.00033201409399043766,0.0026829354660585524,0.003393855174382528,0.015397605948150157,0.021806410682581677
31,val,0.0003341163751332367,0.002362297420598012,0.003422273283309125,0.014710682057874633,0.020829369136915007
32,train,0.0003274132642157686,0.0026923878981421393,0.003330895980199178,0.015356115945925316,0.0217068130884824
32,val,0.0003378244796198139,0.002655178505402217,0.0034709503041936997,0.015517205336785063,0.021981158626000794
33,train,0.0003280003950349055,0.0025706031440446775,0.0033304545084635417,0.015024751499295235,0.021253809546838358
33,val,0.0003220716433598353,0.00233063344135286,0.003312940610216019,0.01451334103129487,0.020478986726223586
34,train,0.00032714627479435876,0.0026496478396778305,0.0033327283064524334,0.01520839806770285,0.021517920488627475
34,val,0.00033084180277581524,0.0023777129802298037,0.0034101697358679263,0.014349158016092916,0.02046788253496646
35,train,0.00032451029700071864,0.002565124750758211,0.0032861412366231284,0.014962650657941898,0.021138426942323957
