Epoch,Train_Loss,Val_Loss,Train_PSNR,Val_PSNR,Train_SSIM,Val_SSIM
1,0.003821934153139591,0.0019547367048787937,25.223201981931552,27.096322564462184,0.9748235498428345,0.9862420741160205
2,0.0017374286828562618,0.001529882596004873,27.626205132000003,28.164146798369625,0.9877822556495667,0.9892421516643208
3,0.0014683008072897792,0.0013769275181078511,28.35139729571073,28.627116690235454,0.9896832874298096,0.9904481734439825
4,0.0013497231047600508,0.00125857992364675,28.718675120246033,29.018361384123608,0.9905221179008484,0.9912297702898645
5,0.0012639406769536436,0.001209435255228168,29.0043964272438,29.1937656990053,0.9911190690040589,0.9915367406644638
6,0.001217909272853285,0.0012120953227161982,29.167510163322778,29.189989881967897,0.9914367318153381,0.9915614576096747
7,0.0012713758860714733,0.00172003924959357,29.049892830506664,27.657130344513664,0.9910907447814942,0.9880607325559968
8,0.0013615709323436022,0.0011999669809570643,28.701068946589004,29.229744954945733,0.9904343554496765,0.9916323654970546
9,0.0012004092627204955,0.0011948067012723465,29.230148607430085,29.249502716705756,0.9915644373893738,0.9917291414206195
10,0.0011588529916480184,0.0011794668697206316,29.38388130986789,29.308759192735085,0.9918547199249268,0.9917489852115606
11,0.0011556893270462752,0.0016974928176362709,29.39544064428838,27.73284790191162,0.9918744242668152,0.9883073613901806
12,0.0012173390774987637,0.0010995339130638701,29.186947708340995,29.610090252620758,0.9914604212760926,0.9923462886719188
13,0.0011257280955091118,0.0011070878037316783,29.51003759073479,29.58823610141838,0.9920894601821899,0.9922673474451539
14,0.0011172350534237921,0.001137085318280633,29.542466403152556,29.46255608587745,0.992154343509674,0.992188005690362
15,0.0010802452960051597,0.0010514877989419565,29.68973912563856,29.805606587617405,0.9924041317939758,0.9926902461963095
16,0.0010700536608695985,0.001066381490646986,29.73034945788745,29.745607900906638,0.9924748600006104,0.9925976608209549
17,0.0010793509657494723,0.0010580543961055625,29.692916850494374,29.777783393406274,0.9924079981803894,0.9926421122186503
18,0.0010551075966097414,0.0010748569179581371,29.792433346393118,29.70894867757525,0.9925884697914124,0.992550860924326
19,0.0010517664263024926,0.0010345011288122197,29.808546096483635,29.88273557385717,0.9926012791633606,0.992821686966404
20,0.0010398101690225303,0.0010589855236659764,29.8561873591033,29.77638909055007,0.9926910222053528,0.9925622066874413
21,0.0010188241675496102,0.0010403749810318184,29.944122276238037,29.854619932852422,0.9928378128051758,0.9927220598907228
22,0.0010189471082761884,0.0010436198245556017,29.946031341947556,29.840927987999546,0.9928358487129212,0.9927425828708965
23,0.0010093682082369924,0.0010071678760396258,29.9851124159968,29.992935187245283,0.992899068069458,0.9930002522316708
24,0.0011075805982574821,0.0011003249881723837,29.605709131506995,29.610150834262566,0.992207586479187,0.9923309467400715
25,0.00104650468993932,0.0010183035402712977,29.82971550416021,29.948965706585074,0.9926368720054627,0.9929272657746722
26,0.0010408590085804463,0.0010013964830209638,29.86165008398792,30.01876148391879,0.9926805945396423,0.9930468881206148
27,0.0010026877848431468,0.0009974526110917898,30.0114518623099,30.04061335671079,0.9929527368545532,0.9930334710011817
28,0.0009967417891137303,0.0009961743007864874,30.040442172883235,30.042034681232014,0.9929870995521546,0.9930499727558938
29,0.0009862987462431192,0.000979527875938257,30.086174035802898,30.11350697568099,0.9930660274505615,0.9931848660396163
30,0.0009812363154254853,0.0009838493557937538,30.107923620978095,30.103175601975508,0.9930998153686523,0.9931212128347652
31,0.0009752070918679237,0.000986858441607113,30.133752146487367,30.082628115062725,0.9931441443443298,0.9931216733470843
32,0.0010096580103971064,0.0010141552445199933,29.990125087831345,29.968597860876947,0.9929050060272216,0.9929962139220754
33,0.0009786891824565829,0.0009793096984244266,30.119532747991762,30.119458097776636,0.9931186485290527,0.9931848933742304
34,0.0009719363642856478,0.0009814915573521025,30.152505476713728,30.109103842145963,0.9931686890602112,0.9931149983861643
35,0.0009699224205687642,0.0009754780660662206,30.160896609551372,30.140257288080555,0.9931805960655212,0.993185998527867
36,0.0009606112433597446,0.0009789981276455341,30.20378925969462,30.12196676678066,0.9932451386451722,0.9931849484231062
37,0.0009582480317912996,0.0009779804126673918,30.21034379710343,30.125542498611324,0.9932678059577942,0.9932068662278971
38,0.0009572366244159639,0.0009691422426284166,30.21777196919048,30.166556241720915,0.9932651206970214,0.9932571717887927
39,0.0009557904897257686,0.0009769452587481897,30.228013582962216,30.12610604394552,0.9932753281593323,0.9931936446268848
40,0.0009494192991405725,0.0009562805158554749,30.252679385098197,30.223035743307218,0.9933198514938355,0.993341860497833
41,0.0009494903219863772,0.000965357533430645,30.25394770022377,30.178806230024474,0.993322047996521,0.99328309980927
42,0.0009448950114659965,0.0009709587798952154,30.27526188786479,30.15897730191217,0.9933567658424377,0.9932192856339133
43,0.000937678722012788,0.000953886346523739,30.308109768354218,30.231397382707602,0.9934080854415893,0.9933479097998066
44,0.0009367422552779317,0.000976232845176035,30.312229625785776,30.136528689191273,0.9934164922714234,0.9931811120859377
45,0.0009367274816147983,0.0009946717230371752,30.31190184842309,30.049559518316272,0.9934085464477539,0.9930744903862097
46,0.0009391586942598223,0.0009476279681934056,30.29898972603326,30.262744593912153,0.9933869812965394,0.9933838829113419
47,0.0009340379329398275,0.0009506576361615139,30.32290170648667,30.245488254219858,0.9934278962135314,0.9933827910453651
48,0.0009310492826625705,0.0009173352136365642,30.341269094160193,30.39906016787288,0.9934524796485901,0.9936064026158327
49,0.0009289864289574325,0.0009394071749292884,30.35100518633352,30.298996037341134,0.993465676021576,0.9934435551333579
50,0.0009251568829640746,0.0009467717149638968,30.36861906962493,30.264525847632772,0.9934944837570191,0.9934284239058282
