Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.110590662419796,0.23633257567882537,0.5972419352531433,0.25458905279636385,1.1987542261481285
1,val,0.10115208150818944,0.21703515108674765,0.5444599594920874,0.2305559110827744,1.0932031031697989
2,train,0.09797675061225891,0.20986651968955994,0.5321411180496216,0.22152707731723786,1.0615114656686782
2,val,0.10039294138550758,0.21748242620378733,0.5454770475625992,0.21802883222699165,1.0813812473788857
3,train,0.09558098632097244,0.2028301671743393,0.5150037264823913,0.2114869898557663,1.0249018698334693
3,val,0.09406375233083963,0.19567417306825519,0.5016270261257887,0.20707474648952484,0.9984396980144083
4,train,0.09393590730428696,0.19800859749317168,0.49933166313171384,0.20531788563728331,0.9965940535664557
4,val,0.09431427833624184,0.19856995902955532,0.49530574679374695,0.2059366856701672,0.9941266698297113
5,train,0.09310500687360763,0.1951789252758026,0.49009931898117065,0.2022082442045212,0.980591495335102
5,val,0.09326097159646451,0.19439996080473065,0.4819790739566088,0.20085170539095998,0.9704917117487639
6,train,0.09245812839269638,0.19288203072547913,0.48293997812271117,0.19913193106651306,0.9674120683073998
6,val,0.09214400150813162,0.18901735404506326,0.47428985871374607,0.19543364411219954,0.9508848583791405
7,train,0.09212213331460953,0.19202122604846955,0.4813153848648071,0.19699100255966187,0.962449746787548
7,val,0.09334462089464068,0.19549904856830835,0.4795024190098047,0.19451186386868358,0.9628579523414373
8,train,0.09198706495761871,0.19143757903575898,0.4776189994812012,0.1955811960697174,0.9566248395442962
8,val,0.09174239728599787,0.18813628982752562,0.47087882086634636,0.19272335758432746,0.9434808655641973
9,train,0.09182433545589447,0.19074964416027068,0.4765679030418396,0.1950189039707184,0.9541607866287232
9,val,0.09157489240169525,0.18702422827482224,0.46599678322672844,0.19319524243474007,0.937791146337986
10,train,0.0911576316356659,0.1880881439447403,0.472583749294281,0.1927519096136093,0.9445814344882965
10,val,0.09221133589744568,0.19016933301463723,0.4759214222431183,0.19430716196075082,0.952609253115952
