Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.03844474366232753,0.12009733439683914,0.27983461322784425,0.2210120040178299,0.6593886953048409
1,val,0.008711524488653536,0.06692567066686927,0.15997069922222454,0.15807417405259078,0.39368206843033815
2,train,0.007169551789388061,0.06074023397564888,0.15184516248703003,0.15506878759860993,0.3748237358506769
2,val,0.005375808612057927,0.05418767305506263,0.14444888169598427,0.15560288537459768,0.3596152487377025
3,train,0.004253815449029207,0.04802133969664574,0.13695197763442993,0.14673133130073548,0.3359584640808404
3,val,0.004063339536167254,0.04757393179995239,0.13451956639623946,0.14378546111902613,0.32994229885138526
4,train,0.003686580292508006,0.044952329748868945,0.13087879219055176,0.1426054175376892,0.32212311976961794
4,val,0.0035416147372074377,0.043855068267910344,0.1303247141230638,0.14372324763209957,0.3214446447602811
5,train,0.0033275154165923596,0.04281042842268944,0.1270637593269348,0.14042532572746277,0.3136270288936794
5,val,0.0029993630044019906,0.04047449322263147,0.12462217450901202,0.1400860441718132,0.30818207490785865
6,train,0.002864242735877633,0.03983858813047409,0.1234399697303772,0.1384579338312149,0.30460073442794383
6,val,0.002668189709401055,0.03835942180957764,0.12214535322918255,0.13600821774097005,0.2991811824891313
7,train,0.002682504155859351,0.03859651998877525,0.12076953639984131,0.136487632727623,0.2985361932720989
7,val,0.002813693084071871,0.03965945800493477,0.12072414577386942,0.13705479747550503,0.30025209433838107
8,train,0.0025806864280253647,0.03783095356225968,0.11892944250106811,0.13515134637355805,0.2944924288649112
8,val,0.0027455848828551307,0.039043738749945996,0.11853739220625276,0.13757102931760679,0.2978977451566607
9,train,0.0025320362001657487,0.037488841187953946,0.11747284841537475,0.13421827799081804,0.2917120037943125
9,val,0.002458563170864419,0.03711471671036854,0.11854275624463513,0.13392427449773073,0.2920403106235988
10,train,0.002459075704589486,0.03691100826263428,0.11635793886184692,0.13335174627304078,0.2890797691021115
10,val,0.0025333111815059642,0.03749202896550203,0.11804621842256777,0.13302364333230218,0.291095201901878
11,train,0.002394450756534934,0.03640493684411049,0.11506201486587525,0.13244767545461655,0.28630907792113724
11,val,0.002322619112066118,0.03566146665697644,0.11360773083510672,0.13226963812188738,0.28386145472603663
12,train,0.0024119189739227297,0.03657162854075432,0.11460915699005127,0.13218027602434157,0.28577298052906985
12,val,0.0025807921374275994,0.03823427860714068,0.11348988372049514,0.13243350918125954,0.28673846364632294
13,train,0.0023724227871745824,0.036260245108604434,0.11372454452514648,0.13154683166742326,0.28390404408834874
13,val,0.002313278857203331,0.035694199928622335,0.11314096951940257,0.13167761152337312,0.2828260598286013
14,train,0.002322139598801732,0.035828445756435394,0.11291172370910645,0.1309305409669876,0.2819928500313312
14,val,0.0023065762176136873,0.03559433362761121,0.11394740100119524,0.1309323485964423,0.28278065944286246
15,train,0.0022955741818994286,0.0356227241396904,0.11233870058059692,0.13044439964294433,0.2807013985451311
15,val,0.0023102182019976484,0.035660175808296085,0.11368589188642562,0.13058251669262624,0.28223880258934564
16,train,0.0022920642290264366,0.0356035659968853,0.11191681518554687,0.13020040180683137,0.28001284721829
16,val,0.002195071279231435,0.034812841445777065,0.11119683494993077,0.13003059766095154,0.2782353453358908
