Epoch,Split,MSE,MAE,SSIM_Loss,Gradient,Total
1,train,0.001802706477775549,0.010282505662490924,0.01922286319732666,0.054236204991738,0.08554428032933115
1,val,0.0011536817792728742,0.008360052951908808,0.012780734199158688,0.04406048918261807,0.06635495811295844
2,train,0.001034489887378489,0.007670432066544891,0.011331814368565877,0.0408585841457049,0.06089532046819416
2,val,0.000954489931439426,0.007441662838979763,0.010501721120895223,0.038966997823816664,0.05786487171513108
3,train,0.0009116671012404065,0.007074714326610168,0.009984935919443766,0.03775252312918504,0.05572384047647938
3,val,0.0008587634956905063,0.00672297927977002,0.009392666689893032,0.03626742499305847,0.053241834458412025
4,train,0.0008661831518790374,0.006833305573090911,0.00946991761525472,0.03651387128730615,0.05368327762753082
4,val,0.0008331464861762373,0.006648557525663141,0.009120059457231076,0.03577014022169912,0.05237190369076958
5,train,0.0008332678729202598,0.006673796713352204,0.00907759936650594,0.03570070863266786,0.052285372585446264
5,val,0.0008078383308453882,0.006566960448795494,0.008756171515647402,0.03489328109401655,0.05102425138930483
6,train,0.0008006456715520472,0.006556650866443912,0.008735971371332805,0.0349986427500844,0.05109191065941317
6,val,0.0007901267660038665,0.00649311808383766,0.00868739980332395,0.03501882076144536,0.05098946541461083
7,train,0.0007837787768027435,0.006467480280126134,0.008542778094609578,0.0345665216644605,0.05036055881599896
7,val,0.0007621797586251248,0.00633255802738936,0.008286940924664761,0.034020015484395816,0.04940169419507506
8,train,0.0007705552778206765,0.006401797169819474,0.008410032590230305,0.03424171241621177,0.04982409745408222
8,val,0.0007463699151598353,0.006235713409160838,0.008118195419615887,0.03357659868816746,0.04867687743210402
9,train,0.000748636566568166,0.006293388170500597,0.008171159823735554,0.033682587936520576,0.048895772497324894
9,val,0.0007296258167542041,0.006181427413855303,0.00796886295714277,0.03311429881153906,0.04799421499929134
10,train,0.0007322080829180777,0.0062052267783631885,0.00799221110343933,0.03326832711696625,0.04819797308168684
10,val,0.0007297051909498553,0.006176870663036058,0.007995051906463947,0.03321438074666769,0.048116008507117544
11,train,0.0007298679185720781,0.006174351042757432,0.007962743043899536,0.033112229275206725,0.047979191280435776
11,val,0.0007200846683848253,0.006126292421423057,0.007828846573829651,0.03287052018369766,0.047545743847335196
12,train,0.0007204317680249611,0.006132758523647984,0.00784173027674357,0.032916025273501875,0.04761094584191839
12,val,0.0007171886028756605,0.0061053885568052215,0.007800766128174802,0.03276987122173639,0.04739321450959208
13,train,0.0007079486954025924,0.006094534084821741,0.0077032790184021,0.03264907703300317,0.0471548388316296
13,val,0.00070188652743843,0.006059140123010791,0.007647704570851428,0.03250383600552983,0.04691256722683047
14,train,0.0007061864408509185,0.006070264543096225,0.007738596757253011,0.03256631086518367,0.04708135860638382
14,val,0.0006848655797744249,0.005993442305244822,0.0075569076740995365,0.032040002220805656,0.04627521777992444
15,train,0.0006931064756742368,0.006048799907788635,0.007547799825668335,0.032355624350408715,0.04664533055953992
15,val,0.0006931402796057073,0.005958072972444302,0.007503809764030132,0.031988056019899694,0.046143079035979834
16,train,0.0006888051730735849,0.005998781440779566,0.007532919645309448,0.03214594970146815,0.04636645596063074
16,val,0.0006896644376188595,0.0059140794241721644,0.007497579493421189,0.03177772594140248,0.045879049296614696
17,train,0.0006830651266500354,0.005978929178789258,0.00742599606513977,0.0320376339306434,0.04612562430122246
17,val,0.0006697701755911112,0.005885383176141756,0.007275646354289765,0.03156097273916957,0.045391772445192206
18,train,0.0006792282507133981,0.005946771319334705,0.007412295500437418,0.031909503648678464,0.04594779871916399
18,val,0.000665866378496619,0.005861482028155885,0.007246802144862236,0.03151112469903966,0.045285275250554397
19,train,0.0006715368983956675,0.00591731136230131,0.007306323051452636,0.031746896078189216,0.045642067390338825
19,val,0.0006578364830583017,0.0058429863581315,0.007206894615863232,0.03140996144886347,0.0451176789059165
20,train,0.0006708873779668163,0.005894693290814757,0.0073073310852050785,0.03169528236240148,0.045568194116388135
20,val,0.0006693863935961804,0.0058928518481750755,0.00735041340614887,0.031765964288423036,0.04567861593634316
21,train,0.000664788464239488,0.005867093238979578,0.007251703023910523,0.03153989923993746,0.04532348396706705
21,val,0.0006612100198176352,0.0058269163549065275,0.007210129436026228,0.03145067269933668,0.04514892851008707
22,train,0.0006608247672362874,0.005855893302087982,0.007215938011805216,0.03152811638265848,0.04526077246378797
22,val,0.0006541453931663938,0.005814723135467539,0.00714942622692027,0.031412839701280316,0.045031134456834515
23,train,0.0006607637278890858,0.00581827757631739,0.007215086857477824,0.03139024962484836,0.04508437778653266
23,val,0.0006587061572180902,0.005817405792805267,0.007258427904007283,0.03140887052335955,0.04514341037739019
24,train,0.0006559061214793474,0.005805250711739063,0.007183890263239542,0.03135475713262955,0.0449998042290875
24,val,0.0006447581099371049,0.005776238756531731,0.007128583941053837,0.031169507226490593,0.04471908803401327
25,train,0.0006532422297944625,0.005799164125074943,0.007124026457468668,0.03134400896479686,0.04492044177713493
25,val,0.0006493318830914003,0.005734601258696553,0.007107950905536084,0.031140371968850812,0.04463225601617485
26,train,0.0006510160454393675,0.00576073581725359,0.007118128935496013,0.031204879358410834,0.0447347601565998
26,val,0.0006461062848176609,0.0057341046210259514,0.007118535485673458,0.031016968061870084,0.04451571445338716
27,train,0.0006491746694470445,0.005759250635902087,0.007092308759689331,0.031177714039882024,0.044678448104920485
27,val,0.0006434195619225106,0.0057219478321519305,0.007007353166316418,0.03101694493732871,0.04438966549771957
28,train,0.0006476516904464612,0.005753494278217355,0.007102273464202881,0.031182830408215522,0.044686249841082215
28,val,0.0006446393601165371,0.005721715003985198,0.007052250047947498,0.031095238016086057,0.04451384242813529
29,train,0.0006436692953575402,0.0057121119927614926,0.007032315015792847,0.031000184369583926,0.0443882806734958
29,val,0.000638618022500676,0.005743898661866626,0.007025768148138168,0.030980011497802558,0.044388296330308025
30,train,0.0006409963631692032,0.00571965662141641,0.00698846952120463,0.031009745528300603,0.04435886803409085
30,val,0.0006389765962438182,0.005662963760303373,0.006959383475019577,0.03076141705102426,0.04402274088259103
31,train,0.0006400503390856708,0.005697644773870706,0.0069682113329569495,0.0309311826278766,0.044237089073789926
31,val,0.0006388575990406916,0.005661066827126481,0.006978314607701403,0.030786719916269502,0.04406495895013808
32,train,0.000639347660743321,0.005687508176391323,0.006988703966140747,0.030884930121401945,0.04420048992467734
32,val,0.0006311908107315329,0.005705974300074926,0.006985110805389729,0.030880101243073634,0.04420237715926982
33,train,0.0006373306716947506,0.005691205586617192,0.006972307840983073,0.030889694059888523,0.04419053815918354
33,val,0.000639013661519981,0.0056496885966786994,0.006967847968669648,0.03072811144978759,0.04398466167665592
34,train,0.000636001426842995,0.005673481797178586,0.0069587078094482425,0.030834811908503373,0.044103002941973196
34,val,0.0006292729045294146,0.00563283245564696,0.006884015938068958,0.030618084990914833,0.04376420628916017
35,train,0.0006323715868638829,0.0056500790535161894,0.006897190173467,0.030712173347671828,0.0438918141615189
35,val,0.0006299518346613114,0.005630748279571058,0.00693694327739959,0.030549640261984253,0.043747283653616215
36,train,0.0006295383776693294,0.005637869536876679,0.006868120988210043,0.03064855068176985,0.0437840795845259
36,val,0.0006259140113314138,0.0056124147760899775,0.006831022019081927,0.030494626056640706,0.043563976863144026
37,train,0.0006286239716767644,0.005636330047001441,0.0068818144798278805,0.030642110099395117,0.043788878597901204
37,val,0.0006228647708144792,0.005568632387873182,0.006831680206542319,0.030341462975249013,0.043364640340478995
38,train,0.0006286198257779082,0.005631042956064145,0.0068481914202372235,0.030617237232625483,0.04372509143470476
38,val,0.0006197936092305215,0.005565954520902101,0.0067905479289115745,0.030247480479722963,0.04322377653876716
39,train,0.0006298688342018674,0.00563820048669974,0.006865600824356079,0.030669106411437195,0.043802776556694886
39,val,0.0006206634341729211,0.005567315178229771,0.00679302564326753,0.030339516610144935,0.04332052086581516
40,train,0.0006249049747129902,0.005622268637021382,0.006848133325576782,0.03056453224271536,0.04365983918002651
40,val,0.0006197778145198096,0.005596222073592721,0.006783455927321252,0.030424127682171603,0.04342358349760539
41,train,0.0006256692872072259,0.005609983487675587,0.006837708950042725,0.030507717189689476,0.04358107891461502
41,val,0.0006181726212355685,0.005583415439530732,0.006765627797613753,0.03038415687277596,0.04335137273115601
42,train,0.0006260658227838576,0.005603074942405025,0.0068480900923411055,0.030499508105218412,0.0435767389627484
42,val,0.0006135265163933621,0.005571597193843348,0.006716673361494186,0.0303367547829576,0.043238551854688494
43,train,0.0006239261523587629,0.005606702915703257,0.006800996859868368,0.030514484194417796,0.043546110122348186
43,val,0.0006236612547233581,0.005559005618511521,0.0068381707719031804,0.030348090078443923,0.04336892772358198
44,train,0.0006201221671265861,0.005608749193449815,0.0067783586184183755,0.030493682004511358,0.043500911983506134
44,val,0.0006177945525702485,0.0055795705535429275,0.006818145513534546,0.030266954791434902,0.043282465411082625
45,train,0.0006193902941498285,0.005589638107766708,0.0067697477340698245,0.03041359455138445,0.04339237068737081
45,val,0.0006111548789975016,0.005575853340486263,0.006712582200131518,0.030236321243833988,0.04313591166344927
46,train,0.0006157389241270721,0.005569168875614802,0.006754928429921468,0.030316618425150713,0.04325645465481406
46,val,0.0006149797514576386,0.0055836284696619875,0.006794031947217089,0.030368095461992508,0.043360735630329224
47,train,0.0006172655468108133,0.00557466969701151,0.006742156982421875,0.030348864510655403,0.0432829567368996
47,val,0.0006164819128474498,0.0055774318604195055,0.006788910386410166,0.030338517221760876,0.043321341381438
