Epoch,Train_Loss,Val_Loss,Train_PSNR,Val_PSNR,Train_SSIM,Val_SSIM
1,0.0019255078557568292,0.00120812122018988,27.94251053451576,29.19306262657527,0.9896491173505783,0.9935978825422044
2,0.0010934448089295378,0.0009752375719588289,29.632102259329486,30.121245298739975,0.9942242786884308,0.9948607810000156
3,0.0009380249956933161,0.0009029414876304726,30.294670556593015,30.456249625233344,0.9950382416248321,0.9951934801771286
4,0.0008757028225809336,0.0008303911550257831,30.59165500619507,30.819531805163113,0.9953605504830678,0.9955931863886245
5,0.0008173662483071288,0.0007885898314193485,30.889801039025002,31.04632042613168,0.9956753287315369,0.9958377356858964
6,0.0007905104015953839,0.0007589090432218731,31.03350942732091,31.209549299035455,0.9958151624997457,0.9959972129857286
7,0.0007773517426103353,0.000780342768771237,31.108839445149382,31.089131729139552,0.9958843516508739,0.9958164568277116
8,0.0007555179244372993,0.000750068611988025,31.23342162480769,31.262226827148144,0.9960006915728251,0.9959944213958497
9,0.0007415441738752028,0.0007254401986001734,31.313089892867332,31.406384601758884,0.9960715223948161,0.9961478862356632
10,0.0007269609158392996,0.0007152097095968202,31.39767526475837,31.46725796354104,0.9961536846160889,0.996218501570377
11,0.0007206789335856835,0.0007376700058886583,31.436481552271253,31.334264075808587,0.9961873041788737,0.9960626737868532
12,0.0007125877343739073,0.0006850699564699638,31.485571056511088,31.653906384263045,0.9962277276515961,0.9963797695459203
13,0.0006986964690343788,0.0007015328140349741,31.571095988471793,31.552454694109517,0.9963044807910919,0.9962504347588154
14,0.0006928602108576646,0.0006770498597340539,31.60597384758371,31.707176699589862,0.9963364451726278,0.9964169546010646
15,0.000683172728245457,0.0006855877938041305,31.666763054488076,31.652743348751343,0.9963878474235535,0.9963665211454351
16,0.0006760086755578717,0.0006674262026245606,31.714265314721434,31.769079698949835,0.9964268113772075,0.9964741515986463
17,0.0006693276938361427,0.0006586464891021952,31.757722622467284,31.828104323496277,0.9964633315404257,0.9965170548951372
18,0.0006651693716800461,0.0006589692075454452,31.78388119453881,31.824209969175335,0.9964837325414022,0.9965130689930408
19,0.0006585879496609172,0.0006497107570659012,31.82932881819635,31.88513513459694,0.9965193145275116,0.9965608189714715
20,0.0006565890562875818,0.000661038376262134,31.83983170200319,31.810065850930492,0.9965284194946289,0.9965049113999022
21,0.0006504072219443818,0.0006441546636856498,31.881863516624545,31.92262529411169,0.9965623117287954,0.9965915955761646
22,0.0006469479306445767,0.0006450336331135019,31.904017950066155,31.916780951155154,0.9965795648097991,0.9965864369209777
23,0.0006456370002900561,0.0006393156707301696,31.914592611992127,31.955446253249207,0.9965883309841156,0.9966143537709053
24,0.0006405641800568749,0.000633862987594144,31.94762926355044,31.991130002338007,0.9966139152844747,0.9966466658292933
25,0.0006376110087924948,0.0006344518927669033,31.9681034887799,31.989300158276457,0.9966290779908498,0.9966384590940273
26,0.0006361525437484185,0.0006296218387123713,31.978971549474217,32.02196814569159,0.9966376119454702,0.9966670081336447
27,0.0006316424038959667,0.0006275407377348103,32.00953472510823,32.037572261009814,0.9966613633632659,0.9966804150571215
28,0.0006323830104277779,0.0006278328268734262,32.00402919087343,32.03426372650534,0.9966561744213104,0.9966676615654154
29,0.0006267416691407561,0.0006263294081362162,32.04376550477181,32.04639737282533,0.99668608045578,0.9966848156553634
30,0.0006251344493357465,0.0006209831854187329,32.05465319856534,32.08419068826552,0.9966940190792084,0.9967079533541456
31,0.0006249085442783932,0.0006199867942647889,32.055799036102364,32.08942764203329,0.9966953428586324,0.9967181967928055
32,0.0006214141488308087,0.0006162464913436549,32.0799547103212,32.11469717924082,0.9967135907014211,0.9967377078025899
33,0.0006188144801805417,0.0006154097224699651,32.098246077154464,32.12295522844605,0.9967270750999451,0.9967432212322316
34,0.0006185497027666618,0.0006161608174071706,32.10003327720138,32.1164342444571,0.9967277399698893,0.996738058138401
35,0.0006163746220602964,0.0006154346200228827,32.1158156125321,32.12255739251278,0.9967394685745239,0.996737427533941
36,0.0006124024917759622,0.0006069102206272371,32.143983779769854,32.18198405762341,0.996760986328125,0.9967873904933321
