Epoch,Train_Loss,Val_Loss,Train_PSNR,Val_PSNR,Train_SSIM,Val_SSIM
1,0.007150303900241852,0.002956966891360935,22.687811113451957,25.303534320190654,0.9541492891311646,0.9787636157125235
2,0.0025927431285381317,0.00227111083586351,25.89144615968726,26.45024163646104,0.9811605129241944,0.9835105184465647
3,0.0021931538209319116,0.001957937751285499,26.60931958819359,27.091516561390346,0.9839805374145508,0.9860563296824694
4,0.001910797598771751,0.0017461767492932267,27.20469628589273,27.59231338742985,0.9860676770210266,0.9874227233231068
5,0.001781416836194694,0.0017073253402486444,27.508785273533196,27.690343387209577,0.9869943199157715,0.9877139031887054
6,0.0016826780615374446,0.0015948762847983744,27.755404864031213,27.990893014668867,0.987689661026001,0.9886004086583853
7,0.0016101440582424402,0.001479335558542516,27.951524898267625,28.31322797618019,0.9882305903434754,0.9894113428890705
8,0.001541799232363701,0.0014143581938697025,28.14604184036692,28.522332945866534,0.9887467727661133,0.9897849075496197
9,0.0014444838659837841,0.001326583183981711,28.424866804057896,28.798804175369863,0.9894461979866028,0.990546090528369
10,0.001377510916441679,0.001327213929471327,28.6317845314279,28.805470679126792,0.9899334659576416,0.9904986135661602
11,0.0013731052596122027,0.009601327867130749,28.657632294525538,20.229058837494918,0.989944206237793,0.9400081243366003
12,0.0014242157135158776,0.0013010351685807109,28.511627181791162,28.87966758075254,0.9895757064819336,0.9906426761299372
13,0.001292088344693184,0.0012536804570117965,28.91613708188919,29.04548325720856,0.990551236152649,0.9910317286849022
14,0.001302010677754879,0.0013489135235431604,28.88710058391215,28.726266510023848,0.990475811958313,0.9905198998749256
15,0.0012979746675118803,0.002018914310610853,28.89613194609311,26.9704599991892,0.9905185952186585,0.9859431833028793
16,0.0012545252167619765,0.001148561408626847,29.051730084298413,29.44265300104392,0.9908625016212463,0.9917991515249014
17,0.0012065890291705727,0.0012452910232241265,29.212870319018748,29.068639403915245,0.9911549196243287,0.9911363087594509
18,0.0011882211579941214,0.0011967761292908108,29.289766392379025,29.247582720412552,0.9912937998771667,0.99148253723979
19,0.0012242568177171051,0.0011184075756318634,29.15377954429277,29.550054787809106,0.991043764591217,0.9919757042080164
20,0.0011855266075581313,0.0011223739547858713,29.293694963268518,29.531075492365513,0.9913284659385682,0.9918979872018099
21,0.0011594482464715838,0.0011285475848126225,29.396870645352145,29.50952454324891,0.9915114545822143,0.9919289294630289
22,0.0011727419840171934,0.0011294286050542723,29.350453356202916,29.513754151667413,0.9914113273620605,0.9918930996209383
23,0.0012443226668983698,0.0011399880386306904,29.10124682349773,29.45722832849145,0.9908854808807374,0.9918097406625748
24,0.0012114790938794614,0.001145413976701093,29.203335019736205,29.447428308508364,0.9911479573249817,0.991794316098094
25,0.0011593112843111158,0.0010650565345713403,29.399525674261504,29.76720810265073,0.9915322418212891,0.9923599828034639
26,0.0011369885820895433,0.0011087994444096694,29.475645934625707,29.581117878114068,0.991694543838501,0.9922044407576323
27,0.001142383348196745,0.001217423623529612,29.459369647838503,29.17710754958921,0.9916444182395935,0.9912869241088629
28,0.001098922127392143,0.0010500842454348458,29.638140260530847,29.83841145208182,0.9919752721786499,0.9924709610641003
29,0.0010965094044804572,0.0010639057727530599,29.64524880255346,29.76723937481264,0.9919895920753479,0.9923650398850441
30,0.0011196650108322502,0.0010738999153545592,29.55350524077568,29.739328921462366,0.9917930793762207,0.9923536311835051
31,0.0010842180429026485,0.0010143729759874986,29.69571888625092,29.977964274716406,0.9920902361869812,0.9926977921277285
32,0.0010731220948509872,0.0011626699488260783,29.73028879897295,29.38981720996112,0.9921245226860046,0.9916999246925116
33,0.0010676366831175984,0.0010798904058901826,29.757538709322514,29.700886073766004,0.9921857967376709,0.992179736495018
34,0.0010392569382674992,0.0010392248732387088,29.87527623017853,29.864786302771616,0.9923960409164428,0.9925754740834236
35,0.0010707759517244995,0.0010266372191836126,29.74955873554001,29.933310807706437,0.9921546349525452,0.9926532208919525
36,0.0010398691580630838,0.001035193441566662,29.87236042159096,29.885045814880375,0.9923968710899354,0.9925350621342659
37,0.0010853608502075075,0.001037585201629554,29.69048694816116,29.8981097180521,0.9920619444847107,0.9925382528454065
38,0.0010798768978565931,0.0015336608521465678,29.706461252997656,28.180481157801623,0.9920899429321289,0.9892356600612402
39,0.0010912402868270873,0.0010578670062386664,29.663642790897754,29.789832143513383,0.9920158452987671,0.9924182202666998
40,0.0010460050120018423,0.001111861303797923,29.83449333944944,29.576512189483736,0.9923480916023254,0.9921700675040483
41,0.0010656155925244093,0.21190570993348956,29.775960848794387,6.748936049473282,0.9921926455497742,0.03890711558051407
